Date	Transfection.Type	Cell.Label	Temperature	Std	IntDen	cellID
200124	GFP-V60	D	23.7	617.36732	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	24.1	633.97377	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	24.5	657.50107	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	24.8	605.21301	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	25.1	617.40395	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	25.4	652.90955	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	25.8	622.45044	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	26.2	635.67046	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	26.5	673.32548	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	26.9	651.05553	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	27.3	671.05493	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	27.6	701.46448	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	27.9	726.69529	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	28.3	698.62708	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	28.7	720.94707	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	29.1	685.82611	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	29.5	717.08724	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	29.9	746.29565	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	30.3	716.67392	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	30.7	740.4885	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	31.1	716.74166	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	31.5	737.55926	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	31.8	744.63438	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	32.2	765.87891	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	32.6	772.57358	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	33	797.2903	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	33.4	811.6907	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	33.7	819.13437	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	34.1	815.48665	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	34.4	807.96746	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	34.7	819.05984	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	35	829.42098	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	35.3	833.0271	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	35.5	842.88641	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	35.7	856.5937	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	35.9	850.06147	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	36.1	858.12813	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	36.2	860.53396	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	36.4	866.79246	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	36.6	859.13989	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	36.8	864.18239	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	37	898.56387	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	37.1	890.98041	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	37.2	945.78216	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	37.4	961.47667	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	37.5	984.84004	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	37.6	1017.72749	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	37.7	1052.35504	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	37.8	1085.47343	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	38	1257.49032	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	38.1	1078.10786	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	38.3	1124.28774	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	38.4	1166.48899	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	38.6	1194.72965	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	38.8	1327.97513	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	39	1589.01512	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	39.2	1730.16059	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	39.3	1417.38545	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	39.5	1586.69687	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	39.7	1585.23099	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	39.9	1623.52726	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	40.1	1563.27421	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	40.3	1322.78413	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	40.5	1254.12244	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	40.7	1352.39924	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	40.9	1320.88827	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	41.1	1379.32888	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	41.3	1651.44105	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	41.5	1549.32095	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	41.7	1564.53377	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	41.9	1354.97216	162133.8077	200124.GFP-V60.D
200124	GFP-V60	D	42.1	1301.11571	162133.8077	200124.GFP-V60.D
200124	GFP-V60	E	18.3	1292.01325	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	18.5	860.5897	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	18.6	1416.90167	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	18.7	1337.69401	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	18.8	1501.322	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	18.9	1489.21081	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	19	1639.43071	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	19.1	1762.10166	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	19.3	1769.98012	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	19.4	1758.92678	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	19.5	1873.44928	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	19.7	1950.543	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	19.9	2110.83353	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	20.1	2152.23105	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	20.2	2306.94453	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	20.4	2338.57386	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	20.5	2500.17011	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	20.7	2513.86005	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	20.8	2634.55338	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	20.9	2676.53155	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	21	2753.51078	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	21.2	2780.88164	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	21.4	2819.6433	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	21.6	2896.62094	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	21.7	2992.03948	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	21.9	3032.75058	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	22.1	3083.51029	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	22.4	3145.0082	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	22.7	3178.97028	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	22.9	3280.10824	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	23.2	3119.33962	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	23.4	3304.80048	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	23.7	3379.42109	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	24.1	3428.92395	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	24.5	3482.02593	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	24.8	3474.69826	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	25.1	3524.31443	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	25.4	3548.88426	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	25.8	3613.51675	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	26.2	3607.41861	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	26.5	3679.48748	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	26.9	3717.50672	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	27.3	3715.52649	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	27.6	3759.11391	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	27.9	3795.53162	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	28.3	3801.03382	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	28.7	3790.96744	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	29.1	3826.77165	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	29.5	3814.82492	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	29.9	3817.72792	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	30.3	3787.93088	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	30.7	3758.50122	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	31.1	3801.09989	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	31.5	3827.43344	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	31.8	3862.44789	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	32.2	3875.24668	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	32.6	3882.83234	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	33	3897.75751	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	33.4	3901.32191	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	33.7	4140.95692	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	34.1	4357.88859	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	34.4	4468.2811	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	34.7	4777.41497	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	35	4941.39147	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	35.3	5057.08356	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	35.5	5200.69323	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	35.7	5303.09467	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	35.9	5222.46924	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	36.1	5439.54472	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	36.2	5483.13171	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	36.4	5601.71729	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	36.6	5531.86099	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	36.8	5585.41358	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	37	5517.35489	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	37.1	5560.04176	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	37.2	5629.54065	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	37.4	5492.65971	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	37.5	5514.09107	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	37.6	5551.79388	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	37.7	5553.35946	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	37.8	5530.25057	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	38	5605.34354	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	38.1	5666.0518	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	38.3	5604.39949	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	38.4	5721.3185	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	38.6	5882.76483	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	38.8	5871.89438	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	39	5924.04454	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	39.2	5855.67474	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	39.3	6007.25656	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	39.5	5882.10113	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	39.7	5943.061	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	39.9	5891.64615	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	40.1	5934.7918	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	40.3	5867.89032	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	40.5	5907.50867	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	40.7	5924.172	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	40.9	5961.14513	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	41.1	5931.20305	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	41.3	5875.57976	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	41.5	5882.77471	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	41.7	5851.82472	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	41.9	5838.17873	670624.9887	200124.GFP-V60.E
200124	GFP-V60	E	42.1	5926.92678	670624.9887	200124.GFP-V60.E
200124	GFP-V60	F	18.3	391.36867	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	18.5	245.33696	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	18.6	461.09065	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	18.7	477.52965	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	18.8	449.39573	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	18.9	519.45285	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	19	560.0266	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	19.1	550.36739	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	19.3	563.51303	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	19.4	594.15443	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	19.5	660.79191	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	19.7	695.43871	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	19.9	705.32969	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	20.1	768.37069	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	20.2	765.74996	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	20.4	860.38025	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	20.5	830.37569	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	20.7	847.67727	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	20.8	856.77311	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	20.9	914.30135	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	21	940.90567	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	21.2	906.55213	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	21.4	947.93058	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	21.6	1090.56669	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	21.7	1011.54096	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	21.9	1182.35216	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	22.1	1020.53049	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	22.4	1107.1949	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	22.7	1115.39819	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	22.9	1027.07096	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	23.2	1132.05982	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	23.4	1138.43508	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	23.7	1190.25892	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	24.1	1182.38098	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	24.5	1219.38636	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	24.8	1229.1211	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	25.1	1261.46368	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	25.4	1249.845	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	25.8	1272.492	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	26.2	1335.95281	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	26.5	1319.0086	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	26.9	1297.55087	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	27.3	1339.37256	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	27.6	1338.48417	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	27.9	1432.81155	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	28.3	1407.6725	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	28.7	1387.54912	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	29.1	1411.00967	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	29.5	1376.35887	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	29.9	1439.10936	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	30.3	1386.18833	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	30.7	1400.81112	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	31.1	1401.61895	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	31.5	1418.45887	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	31.8	1409.53528	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	32.2	1422.71281	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	32.6	1392.84654	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	33	1379.23885	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	33.4	1363.241	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	33.7	1446.72027	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	34.1	1398.54331	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	34.4	1395.02852	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	34.7	1354.28368	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	35	1365.77964	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	35.3	1358.72419	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	35.5	1331.40583	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	35.7	1434.45268	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	35.9	1390.55103	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	36.1	1471.10947	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	36.2	1623.71774	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	36.4	1663.51692	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	36.6	1603.11381	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	36.8	1784.3967	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	37	1832.76074	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	37.1	1747.99927	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	37.2	2067.5974	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	37.4	2176.86554	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	37.5	2166.76301	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	37.6	2384.44299	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	37.7	2465.26805	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	37.8	2340.87118	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	38	2522.20893	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	38.1	2455.66989	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	38.3	2591.27337	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	38.4	2802.9168	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	38.6	2789.51395	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	38.8	2858.70198	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	39	2919.90056	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	39.2	2526.37214	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	39.3	2708.93683	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	39.5	2753.13103	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	39.7	2704.41979	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	39.9	2853.39058	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	40.1	2927.92013	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	40.3	2952.4182	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	40.5	3324.13946	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	40.7	3337.50275	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	40.9	3189.44684	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	41.1	3184.27166	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	41.3	3350.36421	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	41.5	3384.43203	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	41.7	3591.17513	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	41.9	3567.20721	162922.0554	200124.GFP-V60.F
200124	GFP-V60	F	42.1	3712.61643	162922.0554	200124.GFP-V60.F
200124	GFP-V60	G	22.3	1641.06071	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	22.5	1743.56965	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	22.8	1707.3755	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	23.1	1701.5874	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	23.4	1718.64793	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	23.6	1718.10503	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	23.9	1728.61956	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	24.1	1708.74087	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	24.4	1705.51899	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	24.6	1704.20969	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	24.9	1610.89593	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	25.1	1615.52643	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	25.3	1696.30646	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	25.6	1632.11169	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	25.8	1628.02209	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	26.1	1572.68513	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	26.3	1587.17473	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	26.5	1566.3593	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	26.8	1596.78674	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	27.1	1601.7702	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	27.4	1516.30369	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	27.7	1513.96323	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	28.1	1450.80498	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	28.4	1429.45125	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	28.7	1407.19189	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	29.1	1360.55469	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	29.5	1373.2846	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	29.9	1390.41643	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	30.3	1452.27038	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	30.7	1442.38834	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	31.1	1526.90538	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	31.5	1450.77192	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	31.9	1519.0831	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	32.3	1479.00801	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	32.7	1393.82452	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	33.1	1411.05772	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	33.5	1294.68413	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	33.8	1333.68312	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	34.2	1377.89461	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	34.5	1399.53048	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	34.8	1597.73783	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	35.2	1841.67266	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	35.5	1936.38821	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	35.8	1989.88955	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	36.1	2332.40386	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	36.3	2264.27217	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	36.6	2448.1825	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	36.8	2353.59136	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	37	2449.54335	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	37.2	2665.03384	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	37.4	2684.2342	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	37.5	2655.31345	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	37.7	2884.41267	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	37.8	2686.05304	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	38	2804.66534	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	38.2	2947.45472	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	38.4	3029.59491	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	38.6	3157.78326	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	38.8	3269.00365	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	39	3312.74972	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	39.2	3282.01565	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	39.3	3226.06016	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	39.4	3398.24184	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	39.6	3476.93852	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	39.8	3455.46436	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	40	3447.52453	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	40.2	3659.19392	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	40.4	3528.69994	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	40.6	3587.49222	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	40.8	3604.43283	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	40.9	3604.3993	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	41.1	3686.88857	575534.1372	200124.GFP-V60.G
